ID,Name,Definition,Synonyms,Xrefs,Is_Obsolete
DOID:12361,Graves' Disease,,"""Basedow's disease"" EXACT [MTHICD9_2006:242.0]; ""Basedow's disease"" EXACT [SNOMEDCT_2005_07_31:190240002]; ""Basedow's disease"" EXACT [SNOMEDCT_2005_07_31:237510004]; ""Basedow's disease"" EXACT [SNOMEDCT_2005_07_31:38591003]; ""Basedow's disease (disorder)"" EXACT [SNOMEDCT_2005_07_31:367367004]; ""exophthalmic goiter"" EXACT [CSP2005:2928-6602]; ""EXOPHTHALMIC GOITER"" EXACT [MTH:NOCODE]; ""GRAVES DISEASE"" EXACT [MTH:337]; ""Graves disease"" EXACT [SNOMEDCT_2005_07_31:154655004]; ""Graves disease"" EXACT [SNOMEDCT_2005_07_31:267464006]; ""Graves' disease"" EXACT [SNOMEDCT_2005_07_31:367449005]; ""Graves' disease (disorder)"" EXACT [SNOMEDCT_2005_07_31:353295004]; ""Graves' disease [Ambiguous]"" EXACT [SNOMEDCT_2005_07_31:237823003]; ""Toxic diffuse goiter with exophthalmos (disorder)"" EXACT [SNOMEDCT_2005_07_31:55807009]",GeneRIF:11753241; GeneRIF:11814624; GeneRIF:11841494; GeneRIF:11936461; GeneRIF:11936473; GeneRIF:11966764; GeneRIF:12039697; GeneRIF:12050214; GeneRIF:12097196; GeneRIF:12534352; GeneRIF:12559631; GeneRIF:12574393; GeneRIF:12593721; GeneRIF:12593727; GeneRIF:12694583; GeneRIF:12724780; GeneRIF:12746758; GeneRIF:12790806; GeneRIF:12813025; GeneRIF:14585083; GeneRIF:14611700; GeneRIF:14715845; GeneRIF:14751028; GeneRIF:14986169; GeneRIF:15029234; GeneRIF:15057268; GeneRIF:15072702; GeneRIF:15307939; GeneRIF:15351796; GeneRIF:15497451; GeneRIF:15640608; GeneRIF:15711027; GeneRIF:15731360; GeneRIF:15749918; GeneRIF:15761037; GeneRIF:15779008; GeneRIF:15785239; GeneRIF:15785242; GeneRIF:15817921; GeneRIF:16002736; GeneRIF:16053379; GeneRIF:16127217; GeneRIF:16232366; GeneRIF:16253634; ICD9CM_2005:242.00; ICD9CM_2005:242.80; ICD9CM_2005:E932.8; MSH2005_2005_01_17:M0009624; MSH2006_2005_11_15:D006111; NCI2004_11_17:C3071; SNOMEDCT_2005_01_31:237510004; SNOMEDCT_2005_01_31:353295004; SNOMEDCT_2005_01_31:367367004; SNOMEDCT_2005_01_31:55807009; UMLS_CSP2004_AUI:A0394218; UMLS_CSP2004_AUI:A0417382; UMLS_CSP2004_AUI:A0478948; UMLS_CUI:C0018213; UMLS_MSH2005_2005_01_17_AUI:A0029291; UMLS_MSH2005_2005_01_17_AUI:A0029292; UMLS_MSH2005_2005_01_17_AUI:A0029293; UMLS_MSH2005_2005_01_17_AUI:A0049650; UMLS_MSH2005_2005_01_17_AUI:A0057134; UMLS_MSH2005_2005_01_17_AUI:A0057135; UMLS_MSH2005_2005_01_17_AUI:A0064382; UMLS_MSH2005_2005_01_17_AUI:A0064391; UMLS_MSH2005_2005_01_17_AUI:A0064872; UMLS_MSH2005_2005_01_17_AUI:A0064873; UMLS_MSH2005_2005_01_17_AUI:A0064874; UMLS_MSH2005_2005_01_17_AUI:A0244568; UMLS_MSH2005_2005_01_17_AUI:A0244597; UMLS_MSH2005_2005_01_17_AUI:A0417381; UMLS_MTHICD9_2005_AUI:A0394223; UMLS_MTHICD9_2005_AUI:A0417387; UMLS_NCI2004_11_17_AUI:A7570894; UMLS_SNOMEDCT_2005_01_31_AUI:A2924607; UMLS_SNOMEDCT_2005_01_31_AUI:A2924608; UMLS_SNOMEDCT_2005_01_31_AUI:A2932309; UMLS_SNOMEDCT_2005_01_31_AUI:A2966492; UMLS_SNOMEDCT_2005_01_31_AUI:A2983494; UMLS_SNOMEDCT_2005_01_31_AUI:A3020674; UMLS_SNOMEDCT_2005_01_31_AUI:A3020675; UMLS_SNOMEDCT_2005_01_31_AUI:A3211635; UMLS_SNOMEDCT_2005_01_31_AUI:A3480694; UMLS_SNOMEDCT_2005_01_31_AUI:A3758863; UMLS_SNOMEDCT_2005_01_31_AUI:A3798625; UMLS_ST:T047,False
DOID:12379,Mixed disorders as reaction to stress,,,ICD9CM_1986:308.4; ICD9CM_1987:308.4; ICD9CM_1988:308.4; ICD9CM_1989:308.4; ICD9CM_1990:308.4; ICD9CM_1991:308.4; ICD9CM_1992:308.4; ICD9CM_1993:308.4; ICD9CM_1994:308.4; ICD9CM_1995:308.4; ICD9CM_1996:308.4; ICD9CM_1997:308.4; ICD9CM_1998:308.4; ICD9CM_1999:308.4; ICD9CM_2000:308.4; ICD9CM_2001:308.4; ICD9CM_2002:308.4; ICD9CM_2003:308.4; ICD9CM_2004:308.4; ICD9CM_2005:308.4; ICD9CM_2006:308.4; UMLS_CUI:C0154581; UMLS_ICD9CM_2005_AUI:A0272618; UMLS_ICD9CM_2006_AUI:A8344283; UMLS_ST:T048,False
DOID:12401,Intermittent Explosive Disorder,,"""Intermittent explosive disorder"" EXACT [ICD9CM_2006:312.34]; ""Intermittent explosive disorder"" EXACT [SNOMEDCT_2005_07_31:192096007]; ""Intermittent explosive disorder (disorder)"" EXACT [SNOMEDCT_2005_07_31:40987004]",ICD9CM_1986:312.34; ICD9CM_1987:312.34; ICD9CM_1988:312.34; ICD9CM_1989:312.34; ICD9CM_1990:312.34; ICD9CM_1991:312.34; ICD9CM_1992:312.34; ICD9CM_1993:312.34; ICD9CM_1994:312.34; ICD9CM_1995:312.34; ICD9CM_1996:312.34; ICD9CM_1997:312.34; ICD9CM_1998:312.34; ICD9CM_1999:312.34; ICD9CM_2000:312.34; ICD9CM_2001:312.34; ICD9CM_2002:312.34; ICD9CM_2003:312.34; ICD9CM_2004:312.34; ICD9CM_2005:312.34; ICD9CM_2006:312.34; MSH2006_2005_11_15:D007174; SNOMEDCT_2005_01_31:40987004; UMLS_CUI:C0021776; UMLS_ICD9CM_2005_AUI:A0000546; UMLS_ICD9CM_2006_AUI:A8339597; UMLS_SNOMEDCT_2005_01_31_AUI:A2872070; UMLS_SNOMEDCT_2005_01_31_AUI:A3520091; UMLS_ST:T048,False
DOID:1242,Disorders of globe,,,ICD9CM_1986:360; ICD9CM_1986:360.29; ICD9CM_1986:360.8; ICD9CM_1986:360.89; ICD9CM_1986:360.9; ICD9CM_1987:360; ICD9CM_1987:360.29; ICD9CM_1987:360.8; ICD9CM_1987:360.89; ICD9CM_1987:360.9; ICD9CM_1988:360; ICD9CM_1988:360.29; ICD9CM_1988:360.8; ICD9CM_1988:360.89; ICD9CM_1988:360.9; ICD9CM_1989:360; ICD9CM_1989:360.29; ICD9CM_1989:360.8; ICD9CM_1989:360.89; ICD9CM_1989:360.9; ICD9CM_1990:360; ICD9CM_1990:360.29; ICD9CM_1990:360.8; ICD9CM_1990:360.89; ICD9CM_1990:360.9; ICD9CM_1991:360; ICD9CM_1991:360.29; ICD9CM_1991:360.8; ICD9CM_1991:360.89; ICD9CM_1991:360.9; ICD9CM_1992:360; ICD9CM_1992:360.29; ICD9CM_1992:360.8; ICD9CM_1992:360.89; ICD9CM_1992:360.9; ICD9CM_1993:360; ICD9CM_1993:360.29; ICD9CM_1993:360.8; ICD9CM_1993:360.89; ICD9CM_1993:360.9; ICD9CM_1994:360; ICD9CM_1994:360.29; ICD9CM_1994:360.8; ICD9CM_1994:360.89; ICD9CM_1994:360.9; ICD9CM_1995:360; ICD9CM_1995:360.29; ICD9CM_1995:360.8; ICD9CM_1995:360.89; ICD9CM_1995:360.9; ICD9CM_1996:360; ICD9CM_1996:360.29; ICD9CM_1996:360.8; ICD9CM_1996:360.89; ICD9CM_1996:360.9; ICD9CM_1997:360; ICD9CM_1997:360.29; ICD9CM_1997:360.8; ICD9CM_1997:360.89; ICD9CM_1997:360.9; ICD9CM_1998:360; ICD9CM_1998:360.29; ICD9CM_1998:360.8; ICD9CM_1998:360.89; ICD9CM_1998:360.9; ICD9CM_1999:360; ICD9CM_1999:360.29; ICD9CM_1999:360.8; ICD9CM_1999:360.89; ICD9CM_1999:360.9; ICD9CM_2000:360; ICD9CM_2000:360.29; ICD9CM_2000:360.8; ICD9CM_2000:360.89; ICD9CM_2000:360.9; ICD9CM_2001:360; ICD9CM_2001:360.29; ICD9CM_2001:360.8; ICD9CM_2001:360.89; ICD9CM_2001:360.9; ICD9CM_2002:360; ICD9CM_2002:360.29; ICD9CM_2002:360.8; ICD9CM_2002:360.89; ICD9CM_2002:360.9; ICD9CM_2003:360; ICD9CM_2003:360.29; ICD9CM_2003:360.8; ICD9CM_2003:360.89; ICD9CM_2003:360.9; ICD9CM_2004:360; ICD9CM_2004:360.29; ICD9CM_2004:360.8; ICD9CM_2004:360.89; ICD9CM_2004:360.9; ICD9CM_2005:360; ICD9CM_2005:360.29; ICD9CM_2005:360.8; ICD9CM_2005:360.89; ICD9CM_2005:360.9; ICD9CM_2006:360.8; ICD9CM_2006:360.89; SNOMEDCT_2005_01_31:193314006; SNOMEDCT_2005_01_31:193315007; SNOMEDCT_2005_01_31:193316008; SNOMEDCT_2005_01_31:194638007; SNOMEDCT_2005_01_31:194639004; SNOMEDCT_2005_01_31:371405004; UMLS_CUI:C0154780; UMLS_CUI:C0154805; UMLS_CUI:C0270998; UMLS_ICD9CM_2005_AUI:A0273145; UMLS_ICD9CM_2005_AUI:A0273168; UMLS_ICD9CM_2005_AUI:A0273239; UMLS_ICD9CM_2005_AUI:A0273240; UMLS_ICD9CM_2005_AUI:A0273248; UMLS_ICD9CM_2006_AUI:A8344496; UMLS_ICD9CM_2006_AUI:A8344497; UMLS_SNOMEDCT_2005_01_31_AUI:A2889171; UMLS_SNOMEDCT_2005_01_31_AUI:A2892286; UMLS_SNOMEDCT_2005_01_31_AUI:A3015579; UMLS_SNOMEDCT_2005_01_31_AUI:A3015794; UMLS_SNOMEDCT_2005_01_31_AUI:A3052956; UMLS_SNOMEDCT_2005_01_31_AUI:A3086699; UMLS_SNOMEDCT_2005_01_31_AUI:A3086736; UMLS_SNOMEDCT_2005_01_31_AUI:A3274700; UMLS_SNOMEDCT_2005_01_31_AUI:A3399064; UMLS_SNOMEDCT_2005_01_31_AUI:A3400119; UMLS_SNOMEDCT_2005_01_31_AUI:A3400123; UMLS_SNOMEDCT_2005_01_31_AUI:A3400853; UMLS_SNOMEDCT_2005_01_31_AUI:A3606382; UMLS_SNOMEDCT_2005_01_31_AUI:A3606383; UMLS_SNOMEDCT_2005_01_31_AUI:A3798916; UMLS_SNOMEDCT_2005_01_31_AUI:A3798980; UMLS_ST:T020; UMLS_ST:T047,False
DOID:12424,Disorder of thyrocalcitonin secretion,,"""Disorder of thyrocalcitonin secretion (disorder)"" EXACT [SNOMEDCT_2005_07_31:190303007]; ""Disorders of thyrocalcitonin secretion"" EXACT [ICD9CM_2006:246.0]",ICD9CM_1986:246.0; ICD9CM_1987:246.0; ICD9CM_1988:246.0; ICD9CM_1989:246.0; ICD9CM_1990:246.0; ICD9CM_1991:246.0; ICD9CM_1992:246.0; ICD9CM_1993:246.0; ICD9CM_1994:246.0; ICD9CM_1995:246.0; ICD9CM_1996:246.0; ICD9CM_1997:246.0; ICD9CM_1998:246.0; ICD9CM_1999:246.0; ICD9CM_2000:246.0; ICD9CM_2001:246.0; ICD9CM_2002:246.0; ICD9CM_2003:246.0; ICD9CM_2004:246.0; ICD9CM_2005:246.0; ICD9CM_2006:246.0; SNOMEDCT_2005_01_31:190303007; UMLS_CUI:C0701822; UMLS_ICD9CM_2005_AUI:A0271578; UMLS_ICD9CM_2006_AUI:A8343922; UMLS_SNOMEDCT_2005_01_31_AUI:A3015745; UMLS_SNOMEDCT_2005_01_31_AUI:A3400663; UMLS_ST:T047,False
DOID:1246,Hemorrhagic disorder due to intrinsic circulating anticoagulants,,,ICD9CM_1986:286.5; ICD9CM_1987:286.5; ICD9CM_1988:286.5; ICD9CM_1989:286.5; ICD9CM_1990:286.5; ICD9CM_1991:286.5; ICD9CM_1992:286.5; ICD9CM_1993:286.5; ICD9CM_1994:286.5; ICD9CM_1995:286.5; ICD9CM_1996:286.5; ICD9CM_1997:286.5; ICD9CM_1998:286.5; ICD9CM_1999:286.5; ICD9CM_2000:286.5; ICD9CM_2001:286.5; ICD9CM_2002:286.5; ICD9CM_2003:286.5; ICD9CM_2004:286.5; ICD9CM_2005:286.5; ICD9CM_2006:286.5; UMLS_CUI:C1456280; UMLS_ICD9CM_2005_AUI:A6994898; UMLS_ICD9CM_2006_AUI:A8378260; UMLS_ST:T047,False
DOID:12467,"Bipolar affective disorder, mixed, moderate degree",,,ICD9CM_1986:296.62; ICD9CM_1987:296.62; ICD9CM_1988:296.62; ICD9CM_1989:296.62; ICD9CM_1990:296.62; ICD9CM_1991:296.62; ICD9CM_1992:296.62; ICD9CM_1993:296.62; ICD9CM_1994:296.62; ICD9CM_1995:296.62; ICD9CM_1996:296.62; ICD9CM_1997:296.62; ICD9CM_1998:296.62; ICD9CM_1999:296.62; ICD9CM_2000:296.62; ICD9CM_2001:296.62; ICD9CM_2002:296.62; ICD9CM_2003:296.62; ICD9CM_2004:296.62; ICD9CM_2005:296.62; ICD9CM_2006:296.62; UMLS_CUI:C0154431; UMLS_ICD9CM_2005_AUI:A0272282; UMLS_ICD9CM_2006_AUI:A8344150; UMLS_ST:T048,False
DOID:1247,Blood Coagulation Disorders,,,GeneRIF:11583318; GeneRIF:11776315; GeneRIF:11858480; GeneRIF:11920218; GeneRIF:12161469; GeneRIF:12172458; GeneRIF:12393635; GeneRIF:12646571; GeneRIF:12654807; GeneRIF:12663453; GeneRIF:12941043; GeneRIF:14987915; GeneRIF:15009704; GeneRIF:15034796; GeneRIF:15166913; GeneRIF:15221977; GeneRIF:15304042; GeneRIF:15567461; GeneRIF:15613027; GeneRIF:15719893; GeneRIF:15842359; GeneRIF:16015408; GeneRIF:16102036; GeneRIF:16181984; ICD9CM_1986:286; ICD9CM_1986:286.3; ICD9CM_1986:286.9; ICD9CM_1986:287; ICD9CM_1986:287.2; ICD9CM_1986:287.8; ICD9CM_1987:286; ICD9CM_1987:286.3; ICD9CM_1987:286.9; ICD9CM_1987:287; ICD9CM_1987:287.2; ICD9CM_1987:287.8; ICD9CM_1988:286; ICD9CM_1988:286.3; ICD9CM_1988:286.9; ICD9CM_1988:287; ICD9CM_1988:287.2; ICD9CM_1988:287.8; ICD9CM_1989:286; ICD9CM_1989:286.3; ICD9CM_1989:286.9; ICD9CM_1989:287; ICD9CM_1989:287.2; ICD9CM_1989:287.8; ICD9CM_1990:286; ICD9CM_1990:286.3; ICD9CM_1990:286.9; ICD9CM_1990:287; ICD9CM_1990:287.2; ICD9CM_1990:287.8; ICD9CM_1991:286; ICD9CM_1991:286.3; ICD9CM_1991:286.9; ICD9CM_1991:287; ICD9CM_1991:287.2; ICD9CM_1991:287.8; ICD9CM_1992:286; ICD9CM_1992:286.3; ICD9CM_1992:286.9; ICD9CM_1992:287; ICD9CM_1992:287.2; ICD9CM_1992:287.8; ICD9CM_1993:286; ICD9CM_1993:286.3; ICD9CM_1993:286.9; ICD9CM_1993:287; ICD9CM_1993:287.2; ICD9CM_1993:287.8; ICD9CM_1994:286; ICD9CM_1994:286.3; ICD9CM_1994:286.9; ICD9CM_1994:287; ICD9CM_1994:287.2; ICD9CM_1994:287.8; ICD9CM_1995:286; ICD9CM_1995:286.3; ICD9CM_1995:286.9; ICD9CM_1995:287; ICD9CM_1995:287.2; ICD9CM_1995:287.8; ICD9CM_1996:286; ICD9CM_1996:286.3; ICD9CM_1996:286.9; ICD9CM_1996:287; ICD9CM_1996:287.2; ICD9CM_1996:287.8; ICD9CM_1997:286; ICD9CM_1997:286.3; ICD9CM_1997:286.9; ICD9CM_1997:287; ICD9CM_1997:287.2; ICD9CM_1997:287.8; ICD9CM_1998:286; ICD9CM_1998:286.3; ICD9CM_1998:286.9; ICD9CM_1998:287; ICD9CM_1998:287.2; ICD9CM_1998:287.8; ICD9CM_1999:286; ICD9CM_1999:286.3; ICD9CM_1999:286.9; ICD9CM_1999:287; ICD9CM_1999:287.2; ICD9CM_1999:287.8; ICD9CM_2000:286; ICD9CM_2000:286.3; ICD9CM_2000:286.9; ICD9CM_2000:287; ICD9CM_2000:287.2; ICD9CM_2000:287.8; ICD9CM_2001:286; ICD9CM_2001:286.3; ICD9CM_2001:286.9; ICD9CM_2001:287; ICD9CM_2001:287.2; ICD9CM_2001:287.8; ICD9CM_2002:286; ICD9CM_2002:286.3; ICD9CM_2002:286.9; ICD9CM_2002:287; ICD9CM_2002:287.2; ICD9CM_2002:287.8; ICD9CM_2003:286; ICD9CM_2003:286.3; ICD9CM_2003:286.9; ICD9CM_2003:287; ICD9CM_2003:287.2; ICD9CM_2003:287.8; ICD9CM_2004:286; ICD9CM_2004:286.3; ICD9CM_2004:286.9; ICD9CM_2004:287; ICD9CM_2004:287.2; ICD9CM_2004:287.8; ICD9CM_2005:286; ICD9CM_2005:286.3; ICD9CM_2005:286.9; ICD9CM_2005:287; ICD9CM_2005:287.2; ICD9CM_2005:287.8; ICD9CM_2006:286; MSH2005_2005_01_17:M0002683; NCI2004_11_17:C2902; SNOMEDCT_2005_01_31:191282006; SNOMEDCT_2005_01_31:191286009; SNOMEDCT_2005_01_31:191303002; SNOMEDCT_2005_01_31:191304008; SNOMEDCT_2005_01_31:191328005; SNOMEDCT_2005_01_31:191330007; SNOMEDCT_2005_01_31:191434002; SNOMEDCT_2005_01_31:191436000; SNOMEDCT_2005_01_31:267533006; SNOMEDCT_2005_01_31:362970003; SNOMEDCT_2005_01_31:64779008; UMLS_CSP2004_AUI:A0474868; UMLS_CSP2004_AUI:A1304885; UMLS_CUI:C0005779; UMLS_CUI:C0009699; UMLS_CUI:C0029496; UMLS_CUI:C0029678; UMLS_CUI:C0029804; UMLS_CUI:C0154300; UMLS_ICD9CM_2005_AUI:A0240854; UMLS_ICD9CM_2005_AUI:A0240862; UMLS_ICD9CM_2005_AUI:A0240870; UMLS_ICD9CM_2005_AUI:A0240877; UMLS_ICD9CM_2005_AUI:A0240884; UMLS_ICD9CM_2005_AUI:A0271976; UMLS_ICD9CM_2006_AUI:A8341002; UMLS_MSH2005_2005_01_17_AUI:A0031545; UMLS_MSH2005_2005_01_17_AUI:A0031546; UMLS_MSH2005_2005_01_17_AUI:A0040368; UMLS_MSH2005_2005_01_17_AUI:A0040369; UMLS_MSH2005_2005_01_17_AUI:A0050239; UMLS_MSH2005_2005_01_17_AUI:A0050301; UMLS_MTHICD9_2005_AUI:A0244657; UMLS_MTHICD9_2005_AUI:A0549106; UMLS_MTHICD9_2005_AUI:A1871868; UMLS_NCI2004_11_17_AUI:A7576437; UMLS_NCI2004_11_17_AUI:A7591202; UMLS_SNOMEDCT_2005_01_31_AUI:A2888958; UMLS_SNOMEDCT_2005_01_31_AUI:A2888969; UMLS_SNOMEDCT_2005_01_31_AUI:A2892058; UMLS_SNOMEDCT_2005_01_31_AUI:A2926930; UMLS_SNOMEDCT_2005_01_31_AUI:A2956045; UMLS_SNOMEDCT_2005_01_31_AUI:A2956048; UMLS_SNOMEDCT_2005_01_31_AUI:A2958833; UMLS_SNOMEDCT_2005_01_31_AUI:A2958837; UMLS_SNOMEDCT_2005_01_31_AUI:A2962467; UMLS_SNOMEDCT_2005_01_31_AUI:A2962468; UMLS_SNOMEDCT_2005_01_31_AUI:A3008363; UMLS_SNOMEDCT_2005_01_31_AUI:A3008526; UMLS_SNOMEDCT_2005_01_31_AUI:A3062316; UMLS_SNOMEDCT_2005_01_31_AUI:A3112018; UMLS_SNOMEDCT_2005_01_31_AUI:A3113747; UMLS_SNOMEDCT_2005_01_31_AUI:A3120972; UMLS_SNOMEDCT_2005_01_31_AUI:A3177894; UMLS_SNOMEDCT_2005_01_31_AUI:A3177897; UMLS_SNOMEDCT_2005_01_31_AUI:A3177920; UMLS_SNOMEDCT_2005_01_31_AUI:A3227921; UMLS_SNOMEDCT_2005_01_31_AUI:A3227924; UMLS_SNOMEDCT_2005_01_31_AUI:A3317476; UMLS_SNOMEDCT_2005_01_31_AUI:A3317477; UMLS_SNOMEDCT_2005_01_31_AUI:A3360937; UMLS_SNOMEDCT_2005_01_31_AUI:A3368050; UMLS_SNOMEDCT_2005_01_31_AUI:A3368051; UMLS_SNOMEDCT_2005_01_31_AUI:A3400181; UMLS_SNOMEDCT_2005_01_31_AUI:A3400182; UMLS_SNOMEDCT_2005_01_31_AUI:A3400189; UMLS_SNOMEDCT_2005_01_31_AUI:A3400190; UMLS_SNOMEDCT_2005_01_31_AUI:A3607480; UMLS_SNOMEDCT_2005_01_31_AUI:A3609484; UMLS_SNOMEDCT_2005_01_31_AUI:A3609485; UMLS_SNOMEDCT_2005_01_31_AUI:A3654454; UMLS_SNOMEDCT_2005_01_31_AUI:A3799361; UMLS_SNOMEDCT_2005_01_31_AUI:A3799766; UMLS_SNOMEDCT_2005_01_31_AUI:A3813868; UMLS_SNOMEDCT_2005_01_31_AUI:A3813876; UMLS_SNOMEDCT_2005_01_31_AUI:A3813895; UMLS_ST:T047,False
DOID:12482,"Undersocialized conduct disorder, aggressive type, moderate degree",,,ICD9CM_1986:312.02; ICD9CM_1987:312.02; ICD9CM_1988:312.02; ICD9CM_1989:312.02; ICD9CM_1990:312.02; ICD9CM_1991:312.02; ICD9CM_1992:312.02; ICD9CM_1993:312.02; ICD9CM_1994:312.02; ICD9CM_1995:312.02; ICD9CM_1996:312.02; ICD9CM_1997:312.02; ICD9CM_1998:312.02; ICD9CM_1999:312.02; ICD9CM_2000:312.02; ICD9CM_2001:312.02; ICD9CM_2002:312.02; ICD9CM_2003:312.02; ICD9CM_2004:312.02; ICD9CM_2005:312.02; ICD9CM_2006:312.02; UMLS_CUI:C0154601; UMLS_ICD9CM_2005_AUI:A0272663; UMLS_ICD9CM_2006_AUI:A8344296; UMLS_ST:T048,False
DOID:12483,"Undersocialized conduct disorder, aggressive type, mild degree",,,ICD9CM_1986:312.01; ICD9CM_1987:312.01; ICD9CM_1988:312.01; ICD9CM_1989:312.01; ICD9CM_1990:312.01; ICD9CM_1991:312.01; ICD9CM_1992:312.01; ICD9CM_1993:312.01; ICD9CM_1994:312.01; ICD9CM_1995:312.01; ICD9CM_1996:312.01; ICD9CM_1997:312.01; ICD9CM_1998:312.01; ICD9CM_1999:312.01; ICD9CM_2000:312.01; ICD9CM_2001:312.01; ICD9CM_2002:312.01; ICD9CM_2003:312.01; ICD9CM_2004:312.01; ICD9CM_2005:312.01; ICD9CM_2006:312.01; UMLS_CUI:C0154600; UMLS_ICD9CM_2005_AUI:A0272661; UMLS_ICD9CM_2006_AUI:A8344295; UMLS_ST:T048,False
DOID:12484,"Undersocialized conduct disorder, aggressive type, severe degree",,,ICD9CM_1986:312.03; ICD9CM_1987:312.03; ICD9CM_1988:312.03; ICD9CM_1989:312.03; ICD9CM_1990:312.03; ICD9CM_1991:312.03; ICD9CM_1992:312.03; ICD9CM_1993:312.03; ICD9CM_1994:312.03; ICD9CM_1995:312.03; ICD9CM_1996:312.03; ICD9CM_1997:312.03; ICD9CM_1998:312.03; ICD9CM_1999:312.03; ICD9CM_2000:312.03; ICD9CM_2001:312.03; ICD9CM_2002:312.03; ICD9CM_2003:312.03; ICD9CM_2004:312.03; ICD9CM_2005:312.03; ICD9CM_2006:312.03; UMLS_CUI:C0154602; UMLS_ICD9CM_2005_AUI:A0272665; UMLS_ICD9CM_2006_AUI:A8344297; UMLS_ST:T048,False
DOID:1249,Conjunctival vascular disorders and cysts,,"""Conjunctival vascular disorders and cysts (disorder)"" EXACT [SNOMEDCT_2005_07_31:193893005]",ICD9CM_1986:372.7; ICD9CM_1987:372.7; ICD9CM_1988:372.7; ICD9CM_1989:372.7; ICD9CM_1990:372.7; ICD9CM_1991:372.7; ICD9CM_1992:372.7; ICD9CM_1993:372.7; ICD9CM_1994:372.7; ICD9CM_1995:372.7; ICD9CM_1996:372.7; ICD9CM_1997:372.7; ICD9CM_1998:372.7; ICD9CM_1999:372.7; ICD9CM_2000:372.7; ICD9CM_2001:372.7; ICD9CM_2002:372.7; ICD9CM_2003:372.7; ICD9CM_2004:372.7; ICD9CM_2005:372.7; ICD9CM_2006:372.7; SNOMEDCT_2005_01_31:193893005; UMLS_CUI:C0155168; UMLS_ICD9CM_2005_AUI:A0274360; UMLS_ICD9CM_2006_AUI:A8344875; UMLS_SNOMEDCT_2005_01_31_AUI:A2892596; UMLS_SNOMEDCT_2005_01_31_AUI:A3370244; UMLS_ST:T047,False
DOID:12491,Vagus Nerve Diseases,,"""Disorder of vagus nerve (disorder)"" EXACT [SNOMEDCT_2005_07_31:73765005]; ""Disorders of pneumogastric [10th] nerve"" EXACT [ICD9CM_2006:352.3]; ""Disorders of vagal nerve"" EXACT [MTHICD9_2006:352.3]; ""Vagus Nerve Disorder"" EXACT [NCI2004_11_17:C27591]",ICD9CM_1986:352.3; ICD9CM_1987:352.3; ICD9CM_1988:352.3; ICD9CM_1989:352.3; ICD9CM_1990:352.3; ICD9CM_1991:352.3; ICD9CM_1992:352.3; ICD9CM_1993:352.3; ICD9CM_1994:352.3; ICD9CM_1995:352.3; ICD9CM_1996:352.3; ICD9CM_1997:352.3; ICD9CM_1998:352.3; ICD9CM_1999:352.3; ICD9CM_2000:352.3; ICD9CM_2001:352.3; ICD9CM_2002:352.3; ICD9CM_2003:352.3; ICD9CM_2004:352.3; ICD9CM_2005:352.3; ICD9CM_2006:352.3; MSH2005_2005_01_17:M0328657; MSH2006_2005_11_15:D020421; NCI2004_11_17:C27591; SNOMEDCT_2005_01_31:73765005; UMLS_CUI:C0152179; UMLS_ICD9CM_2005_AUI:A1414995; UMLS_ICD9CM_2006_AUI:A8364902; UMLS_MSH2005_2005_01_17_AUI:A1641856; UMLS_MSH2005_2005_01_17_AUI:A1641864; UMLS_MSH2005_2005_01_17_AUI:A1643567; UMLS_MSH2005_2005_01_17_AUI:A1643568; UMLS_MSH2005_2005_01_17_AUI:A1643827; UMLS_MSH2005_2005_01_17_AUI:A1643828; UMLS_MSH2005_2005_01_17_AUI:A1643829; UMLS_MSH2005_2005_01_17_AUI:A1643830; UMLS_MSH2005_2005_01_17_AUI:A1643839; UMLS_MSH2005_2005_01_17_AUI:A1643840; UMLS_MSH2005_2005_01_17_AUI:A1653213; UMLS_MSH2005_2005_01_17_AUI:A1653214; UMLS_MSH2005_2005_01_17_AUI:A1653215; UMLS_MSH2005_2005_01_17_AUI:A1653216; UMLS_MTHICD9_2005_AUI:A1864229; UMLS_MTHICD9_2005_AUI:A1873104; UMLS_MTHICD9_2005_AUI:A1873105; UMLS_NCI2004_11_17_AUI:A7585692; UMLS_SNOMEDCT_2005_01_31_AUI:A3015772; UMLS_SNOMEDCT_2005_01_31_AUI:A3015803; UMLS_SNOMEDCT_2005_01_31_AUI:A3015816; UMLS_SNOMEDCT_2005_01_31_AUI:A3081884; UMLS_SNOMEDCT_2005_01_31_AUI:A3400445; UMLS_SNOMEDCT_2005_01_31_AUI:A3400641; UMLS_SNOMEDCT_2005_01_31_AUI:A3400701; UMLS_ST:T047,False
DOID:12495,Voice Disorders,,"""Abnormal voice (finding)"" EXACT [SNOMEDCT_2005_07_31:38160000]; ""Voice Disorder"" EXACT [NCI2004_11_17:C3441]; ""Voice impairment, NOS"" EXACT [SNOMEDCT_2005_07_31:47004009]",MSH2005_2005_01_17:M0022831; MSH2006_2005_11_15:D014832; NCI2004_11_17:C3441; UMLS_CUI:C0042940; UMLS_MSH2005_2005_01_17_AUI:A0133330; UMLS_MSH2005_2005_01_17_AUI:A0133331; UMLS_NCI2004_11_17_AUI:A7574506; UMLS_ST:T047,False
