Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has ontology root term,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of,term replaced by
http://purl.obolibrary.org/obo/SYMP_0000868,breathing problems,,"A respiratory abnormality that is characterized by a shortness of breath, a hard or uncomfortable intake of air, or the feeling that you're not getting enough air.",false,,,http://purl.obolibrary.org/obo/SYMP_0000598,,"A respiratory abnormality that is characterized by a shortness of breath, a hard or uncomfortable intake of air, or the feeling that you're not getting enough air.",,,,,symptoms,,,,,,,,,,SYMP:0000868,,,breathing problems,,SYMP:0000868,,
http://purl.obolibrary.org/obo/SYMP_0000119,obsolete reddening,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000119,,,obsolete reddening,true,SYMP:0000119,,
http://purl.obolibrary.org/obo/SYMP_0000112,tracheitis,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000385,,,,,,,symptoms,,,,,,,,,,SYMP:0000112,,doid/symp duplicate,tracheitis,,SYMP:0000112,,
http://purl.obolibrary.org/obo/SYMP_0000113,obsolete proliferative tracheitis,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000113,,,obsolete proliferative tracheitis,true,SYMP:0000113,,
http://purl.obolibrary.org/obo/SYMP_0000116,prostration,,Prostration is a general symptom characterized by complete physical or mental exhaustion.,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,Prostration is a general symptom characterized by complete physical or mental exhaustion.,,,,,symptoms,,,,,,,,,,SYMP:0000116,,,prostration,,SYMP:0000116,,
http://purl.obolibrary.org/obo/SYMP_0000115,obsolete prolonged thrombocytopenia,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000115,,,obsolete prolonged thrombocytopenia,true,SYMP:0000115,,
http://purl.obolibrary.org/obo/SYMP_0000111,obsolete proliferative skin lesions,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000111,,,obsolete proliferative skin lesions,true,SYMP:0000111,,
http://purl.obolibrary.org/obo/SYMP_0000110,obsolete proliferative mouth papules,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000110,,,obsolete proliferative mouth papules,true,SYMP:0000110,,
http://purl.obolibrary.org/obo/SYMP_0000114,thrombocytopenia,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,,symptoms,,,,,,,,,,SYMP:0000114,,doid/symp duplicate,thrombocytopenia,,SYMP:0000114,,
http://purl.obolibrary.org/obo/SYMP_0000118,rales,crepitations|crackles,"An abnormal chest sound that is characterized by the clicking, rattling, or crackling noises heard on auscultation of (listening to) the lung with a stethoscope during inhalation. The sounds are caused by the 'popping open' of small airways and alveoli collapsed by fluid, exudate, or lack of aeration during expiration. The word 'rales' derives from the French word rale meaning 'rattle'. Rales can be heard in patients with pneumonia, atelectasis, pulmonary fibrosis, acute bronchitis, or bronchiectasis. Pulmonary edema secondary to left-sided congestive heart failure can also cause rales.",false,,,http://purl.obolibrary.org/obo/SYMP_0000587,,"An abnormal chest sound that is characterized by the clicking, rattling, or crackling noises heard on auscultation of (listening to) the lung with a stethoscope during inhalation. The sounds are caused by the 'popping open' of small airways and alveoli collapsed by fluid, exudate, or lack of aeration during expiration. The word 'rales' derives from the French word rale meaning 'rattle'. Rales can be heard in patients with pneumonia, atelectasis, pulmonary fibrosis, acute bronchitis, or bronchiectasis. Pulmonary edema secondary to left-sided congestive heart failure can also cause rales.",,,crepitations|crackles,,symptoms,,,,,,,,,,SYMP:0000118,,,rales,,SYMP:0000118,,
http://purl.obolibrary.org/obo/SYMP_0000117,obsolete pustular skin lesions,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000117,,,obsolete pustular skin lesions,true,SYMP:0000117,,
http://purl.obolibrary.org/obo/SYMP_0000153,vasculitis,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,,symptoms,,,,,,,,,,SYMP:0000153,,doid/symp duplicate,vasculitis,,SYMP:0000153,,
http://purl.obolibrary.org/obo/SYMP_0000158,spleen symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019138,,,,,,,symptoms,,,,,,,,,,SYMP:0000158,,,spleen symptom,,SYMP:0000158,,
http://purl.obolibrary.org/obo/SYMP_0000150,obsolete swollen cervical lymphnodes,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000150,,,obsolete swollen cervical lymphnodes,true,SYMP:0000150,,
http://purl.obolibrary.org/obo/SYMP_0000154,obsolete systemic vasculitis,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000154,,,obsolete systemic vasculitis,true,SYMP:0000154,,
http://purl.obolibrary.org/obo/SYMP_0000155,obsolete tarry droppings,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000155,,,obsolete tarry droppings,true,SYMP:0000155,,
http://purl.obolibrary.org/obo/SYMP_0000152,obsolete systemic necrosis,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000152,,,obsolete systemic necrosis,true,SYMP:0000152,,
http://purl.obolibrary.org/obo/SYMP_0000151,obsolete systemic infection,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000151,,,obsolete systemic infection,true,SYMP:0000151,,
http://purl.obolibrary.org/obo/SYMP_0000156,thirst,,Thirst is a general symptom characterized by a sensation of dryness in the mouth and throat associated with a desire for liquids.,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,Thirst is a general symptom characterized by a sensation of dryness in the mouth and throat associated with a desire for liquids.,,,,,symptoms,,,,,,,,,,SYMP:0000156,,,thirst,,SYMP:0000156,,
http://purl.obolibrary.org/obo/SYMP_0000159,obsolete thymus atrophy,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000159,,,obsolete thymus atrophy,true,SYMP:0000159,,
http://purl.obolibrary.org/obo/SYMP_0000157,thymus symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019138,,,,,,,symptoms,,,,,,,,,,SYMP:0000157,,,thymus symptom,,SYMP:0000157,,
http://purl.obolibrary.org/obo/SYMP_0000574,aphonia,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000559,UMLS_CUI:C0003564|UMLS_ICD9CM_2005_AUI:A0025595|ICD9CM_2005:784.41,,,,,,symptoms,,,,,,,,,,SYMP:0000574,,,aphonia,,SYMP:0000574,,
http://purl.obolibrary.org/obo/SYMP_0000575,precordial pain,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000576,UMLS_CUI:C0232286|ICD9CM_2005:786.51|UMLS_ICD9CM_2005_AUI:A0284212,,,,,,symptoms,,,,,,,,,,SYMP:0000575,,,precordial pain,,SYMP:0000575,,
http://purl.obolibrary.org/obo/SYMP_0000570,diarrhea,incontinence of feces|bacterial gastroenteritis|fecal incontinence|loose bowel|loose bowels|diarrhoea|the runs,"Diarrhea is a feces and droppng symptom involving the abnormally frequent intestinal evacuations with more or less fluid stools.|doid/symp duplicate - reviewed 10/2022, both DO & SYMP",false,,,http://purl.obolibrary.org/obo/SYMP_0000146,UMLS_ICD9CM_2005_AUI:A0048148|ICD9CM_2005:787.91|UMLS_CUI:C0011991,Diarrhea is a feces and droppng symptom involving the abnormally frequent intestinal evacuations with more or less fluid stools.,,,incontinence of feces|bacterial gastroenteritis|fecal incontinence|loose bowel|loose bowels|diarrhoea|the runs,,symptoms,,,,,,,,,,SYMP:0000570,,"doid/symp duplicate - reviewed 10/2022, both DO & SYMP",diarrhea,,SYMP:0000570,,
http://purl.obolibrary.org/obo/SYMP_0000578,incontinence without sensory awareness,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000492,UMLS_ICD9CM_2005_AUI:A0722462|ICD9CM_2005:788.34|UMLS_CUI:C0375551,,,,,,symptoms,,,,,,,,,,SYMP:0000578,,,incontinence without sensory awareness,,SYMP:0000578,,
http://purl.obolibrary.org/obo/SYMP_0000577,fussy infant,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000411,UMLS_ICD9CM_2005_AUI:A2358677|ICD9CM_2005:780.91|UMLS_CUI:C1135254,,,,,,symptoms,,,,,,,,,,SYMP:0000577,,,fussy infant,,SYMP:0000577,,
http://purl.obolibrary.org/obo/SYMP_0000571,insomnia,agrypnia,Insomnia is a sleep disturbance characterized by prolonged and usually abnormal inability to obtain adequate sleep.,false,,,http://purl.obolibrary.org/obo/SYMP_0000566,ICD9CM_2005:780.52|UMLS_ICD9CM_2005_AUI:A0243733|UMLS_CUI:C0029645,Insomnia is a sleep disturbance characterized by prolonged and usually abnormal inability to obtain adequate sleep.,,,agrypnia,,symptoms,,,,,,,,,,SYMP:0000571,,,insomnia,,SYMP:0000571,,
http://purl.obolibrary.org/obo/SYMP_0000573,urinary stream symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000486,UMLS_ICD9CM_2005_AUI:A0284255|UMLS_ICD9CM_2005_AUI:A0284254|ICD9CM_2005:788.69|ICD9CM_2005:788.6|UMLS_CUI:C0159063,,,,,,symptoms,,,,,,,,,,SYMP:0000573,,,urinary stream symptom,,SYMP:0000573,,
http://purl.obolibrary.org/obo/SYMP_0000576,chest pain,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000099,UMLS_ICD9CM_2005_AUI:A0243830|UMLS_CUI:C0008031|UMLS_ICD9CM_2005_AUI:A0400627|ICD9CM_2005:786.50|ICD9CM_2005:786.5,,,,,,symptoms,,,,,,,,,,SYMP:0000576,,,chest pain,,SYMP:0000576,,
http://purl.obolibrary.org/obo/SYMP_0000579,insomnia with sleep apnea,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000571,UMLS_CUI:C0159030|ICD9CM_2005:780.51|UMLS_ICD9CM_2005_AUI:A0284123,,,,,,symptoms,,,,,,,,,,SYMP:0000579,,,insomnia with sleep apnea,,SYMP:0000579,,
http://purl.obolibrary.org/obo/SYMP_0000572,splitting of urinary stream,,A urinary stream symptom that is characterized by a split in the urine flow resulting in it streaming in two directions.,false,,,http://purl.obolibrary.org/obo/SYMP_0000573,UMLS_CUI:C0232855|ICD9CM_2005:788.61|UMLS_ICD9CM_2005_AUI:A0460440,A urinary stream symptom that is characterized by a split in the urine flow resulting in it streaming in two directions.,,,,,symptoms,,,,,,,,,,SYMP:0000572,,,splitting of urinary stream,,SYMP:0000572,,
http://purl.obolibrary.org/obo/SYMP_0000148,obsolete sudden onset of fever,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000148,,,obsolete sudden onset of fever,true,SYMP:0000148,,
http://purl.obolibrary.org/obo/SYMP_0000140,obsolete spastic paralysis,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000140,,,obsolete spastic paralysis,true,SYMP:0000140,,
http://purl.obolibrary.org/obo/SYMP_0000146,feces and droppings symptom,fecal,,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,,,,,fecal,,symptoms,,,,,,,,,,SYMP:0000146,,,feces and droppings symptom,,SYMP:0000146,,
http://purl.obolibrary.org/obo/SYMP_0000149,obsolete sudden onset of severe chills,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000149,,,obsolete sudden onset of severe chills,true,SYMP:0000149,,
http://purl.obolibrary.org/obo/SYMP_0000145,obsolete splitting of tissues,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000145,,,obsolete splitting of tissues,true,SYMP:0000145,,
http://purl.obolibrary.org/obo/SYMP_0000147,steatorrhea,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000146,,,,,,,symptoms,,,,,,,,,,SYMP:0000147,,doid/symp duplicate,steatorrhea,,SYMP:0000147,,
http://purl.obolibrary.org/obo/SYMP_0000143,obsolete spleen infiltrates,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000143,,,obsolete spleen infiltrates,true,SYMP:0000143,,
http://purl.obolibrary.org/obo/SYMP_0000144,obsolete bronchopneumonia,bronchial pneumonia|lobular pneumonia,"A pneumonia that is characterized by acute inflammation of the bronchi, accompanied by inflamed patches in the nearby lobules of the lungs|doid/symp duplicate - reviewed 10/2022 & determined to be a disease",true,,,,,"A pneumonia that is characterized by acute inflammation of the bronchi, accompanied by inflamed patches in the nearby lobules of the lungs",,,bronchial pneumonia|lobular pneumonia,,symptoms,,,,,,,,,,SYMP:0000144,,doid/symp duplicate - reviewed 10/2022 & determined to be a disease,obsolete bronchopneumonia,true,SYMP:0000144,,http://purl.obolibrary.org/obo/SYMP_0020057
http://purl.obolibrary.org/obo/SYMP_0000141,spasticity,,"A nervous system symptom that is characterized by an abnormal increase in muscle tone or stiffness of muscle, which might interfere with movement, speech, or be associated with discomfort or pain.",false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,"A nervous system symptom that is characterized by an abnormal increase in muscle tone or stiffness of muscle, which might interfere with movement, speech, or be associated with discomfort or pain.",,,,,symptoms,,,,,,,,,,SYMP:0000141,,,spasticity,,SYMP:0000141,,
http://purl.obolibrary.org/obo/SYMP_0000142,obsolete spleen hemorrhages,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000142,,,obsolete spleen hemorrhages,true,SYMP:0000142,,
http://purl.obolibrary.org/obo/SYMP_0000065,obsolete joint swelling,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000065,,,obsolete joint swelling,true,SYMP:0000065,,
http://purl.obolibrary.org/obo/SYMP_0000068,laryngitis,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000385,,,,,,,symptoms,,,,,,,,,,SYMP:0000068,,doid/symp duplicate,laryngitis,,SYMP:0000068,,
http://purl.obolibrary.org/obo/SYMP_0000064,joint pain,arthromyalgia|arthralgia,"A pain that is characterized by a pain situated, or occurring, in or around a joint.",false,,,http://purl.obolibrary.org/obo/SYMP_0000099,,"A pain that is characterized by a pain situated, or occurring, in or around a joint.",,,arthromyalgia|arthralgia,,symptoms,,,,,,,,,,SYMP:0000064,,,joint pain,,SYMP:0000064,,
http://purl.obolibrary.org/obo/SYMP_0000061,inflammation,,"Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.",false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,"Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.",,,,,symptoms,,,,,,,,,,SYMP:0000061,,,inflammation,,SYMP:0000061,,
http://purl.obolibrary.org/obo/SYMP_0000063,intestinal hemorrhage,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,,,,,,,symptoms,,,,,,,,,,SYMP:0000063,,,intestinal hemorrhage,,SYMP:0000063,,
http://purl.obolibrary.org/obo/SYMP_0000062,obsolete inflammation of meninges,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000062,,,obsolete inflammation of meninges,true,SYMP:0000062,,
http://purl.obolibrary.org/obo/SYMP_0000069,laryngotracheitis,larynx and trachea inflammation,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000385,,,,,larynx and trachea inflammation,,symptoms,,,,,,,,,,SYMP:0000069,,doid/symp duplicate,laryngotracheitis,,SYMP:0000069,,
http://purl.obolibrary.org/obo/SYMP_0000066,keratotic nodules of the skin,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,,,,,,symptoms,,,,,,,,,,SYMP:0000066,,,keratotic nodules of the skin,,SYMP:0000066,,
http://purl.obolibrary.org/obo/SYMP_0000060,obsolete ill-thrift,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000060,,,obsolete ill-thrift,true,SYMP:0000060,,
http://purl.obolibrary.org/obo/SYMP_0000067,obsolete lameness,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000067,,,obsolete lameness,true,SYMP:0000067,,
http://purl.obolibrary.org/obo/SYMP_0000633,inflammatory low back pain,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000006,,,,,,,symptoms,,,,,,,,,,SYMP:0000633,,,inflammatory low back pain,,SYMP:0000633,,
http://purl.obolibrary.org/obo/SYMP_0000637,opisthotonus,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000183,,,,,,,symptoms,,,,,,,,,,SYMP:0000637,,,opisthotonus,,SYMP:0000637,,
http://purl.obolibrary.org/obo/SYMP_0000635,low backache,low back pain,,false,,,http://purl.obolibrary.org/obo/SYMP_0000006,,,,,low back pain,,symptoms,,,,,,,,,,SYMP:0000635,,,low backache,,SYMP:0000635,,
http://purl.obolibrary.org/obo/SYMP_0000631,hemolytic anemia,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000208,,,,,,,symptoms,,,,,,,,,,SYMP:0000631,,doid/symp duplicate,hemolytic anemia,,SYMP:0000631,,
http://purl.obolibrary.org/obo/SYMP_0000632,hip pain,,"A joint pain that is characterized by a pain situated, or occurring, in or around the hip.",false,,,http://purl.obolibrary.org/obo/SYMP_0000064,,"A joint pain that is characterized by a pain situated, or occurring, in or around the hip.",,,,,symptoms,,,,,,,,,,SYMP:0000632,,,hip pain,,SYMP:0000632,,
http://purl.obolibrary.org/obo/SYMP_0000638,papular rash,,"A rash characterized by papule(s), which are a raised area of the skin.",false,,,http://purl.obolibrary.org/obo/SYMP_0000487,,"A rash characterized by papule(s), which are a raised area of the skin.",,,,,symptoms,,,,,,,,,,SYMP:0000638,,,papular rash,,SYMP:0000638,,
http://purl.obolibrary.org/obo/SYMP_0000634,leukocytosis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,,symptoms,,,,,,,,,,SYMP:0000634,,,leukocytosis,,SYMP:0000634,,
http://purl.obolibrary.org/obo/SYMP_0000636,maculopapular rash,,"A rash characterized by papule(s), which are a raised area of the skin and macule(s), which are a flat red area of the skin.",false,,,http://purl.obolibrary.org/obo/SYMP_0000487,,"A rash characterized by papule(s), which are a raised area of the skin and macule(s), which are a flat red area of the skin.",,,,,symptoms,,,,,,,,,,SYMP:0000636,,,maculopapular rash,,SYMP:0000636,,
http://purl.obolibrary.org/obo/SYMP_0000630,frontal headache,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000504,,,,,,,symptoms,,,,,,,,,,SYMP:0000630,,,frontal headache,,SYMP:0000630,,
http://purl.obolibrary.org/obo/SYMP_0000639,rectorrhagia,rectal bleeding,,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,,,,,rectal bleeding,,symptoms,,,,,,,,,,SYMP:0000639,,,rectorrhagia,,SYMP:0000639,,
http://purl.obolibrary.org/obo/SYMP_0000313,joint inflammation,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000312,,,,,,,symptoms,,,,,,,,,,SYMP:0000313,,,joint inflammation,,SYMP:0000313,,
http://purl.obolibrary.org/obo/SYMP_0000317,obsolete leukopenia,low white blood cell count,doid/symp duplicate - reviewed 10/2022 & determined to be a disease,true,,,,,,,,low white blood cell count,,symptoms,,,,,,,,,,SYMP:0000317,,doid/symp duplicate - reviewed 10/2022 & determined to be a disease,obsolete leukopenia,true,SYMP:0000317,,
http://purl.obolibrary.org/obo/SYMP_0000318,loss of balance,,"A  balance symptom that is characterized by an inability to stay upright and move confidently.  Loss of balance may be due to problems in the inner ear, the brain, or the heart. Aging, infections, head injury, certain medicines, and problems with blood circulation may also cause balance problems.",false,,,http://purl.obolibrary.org/obo/SYMP_0020045,,"A  balance symptom that is characterized by an inability to stay upright and move confidently.  Loss of balance may be due to problems in the inner ear, the brain, or the heart. Aging, infections, head injury, certain medicines, and problems with blood circulation may also cause balance problems.",,,,,symptoms,,,,,,,,,,SYMP:0000318,,,loss of balance,,SYMP:0000318,,
http://purl.obolibrary.org/obo/SYMP_0000319,loss of tendon reflex,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000249,,,,,,,symptoms,,,,,,,,,,SYMP:0000319,,,loss of tendon reflex,,SYMP:0000319,,
